support,itemset,itemset_size
0.11459310720345368,high_success | no_explanation | rare_hints | self_corrects | some_answer_req | tries_before_help,6
0.11456879913268804,middle | rare_hints | some_answer_req | tries_before_help,4
0.11420903968535633,low_help | middle | rare_hints | some_answer_req | tries_before_help,5
0.11416042354382502,low_success | no_explanation | no_self_correction | some_answer_req,4
0.11405346803245614,middle | self_corrects | tries_before_help,3
0.1135624450029899,low_help | low_success | no_explanation | no_self_correction | some_answer_req,5
0.11320754716981132,med_success | self_corrects | some_answer_req | tries_before_help,4
0.11290126547816406,low_help | ratios | self_corrects,3
0.11283320288002023,middle | no_explanation | ratios,3
0.11273110898280447,low_help | low_success | no_explanation | no_self_correction | rare_hints | some_answer_req,6
0.11273110898280447,low_success | no_explanation | no_self_correction | rare_hints | some_answer_req,5
0.11257067571575115,low_help | med_success | self_corrects | some_answer_req | tries_before_help,5
0.1125317828025261,no_explanation | ratios | some_answer_req,3
0.1117830942229439,low_success | some_answer_req | unknown,3
0.11171503162480007,med_success | rare_hints | self_corrects | some_answer_req | tries_before_help,5
0.11167127709742189,low_help | med_success | rare_hints | self_corrects | some_answer_req | tries_before_help,6
0.11163238418419684,rare_hints | ratios | self_corrects,3
0.1116275225700437,elementary | med_success | self_corrects | tries_before_help,4
0.1116275225700437,elementary | med_success | no_explanation | self_corrects | tries_before_help,5
0.11154487512944047,elementary | frequent_answer_req | no_explanation | self_corrects | tries_before_help | unknown,6
0.11154487512944047,elementary | frequent_answer_req | self_corrects | tries_before_help | unknown,5
0.11143305800391846,elementary | high_success | some_answer_req | tries_before_help | unknown,5
0.11143305800391846,elementary | high_success | no_explanation | some_answer_req | tries_before_help | unknown,6
0.11142819638976532,elementary | low_help | med_success | no_explanation | self_corrects | tries_before_help,6
0.11142819638976532,elementary | low_help | med_success | self_corrects | tries_before_help,5
0.11141361154730593,low_help | low_success | some_answer_req | unknown,4
0.11138444186238715,elementary | high_success | low_help | no_explanation | some_answer_req | tries_before_help | unknown,7
0.11138444186238715,elementary | high_success | low_help | some_answer_req | tries_before_help | unknown,6
0.11137471863408088,med_success | middle,2
0.11132124087839644,elementary | high_success | rare_hints | some_answer_req | tries_before_help | unknown,6
0.11132124087839644,elementary | high_success | low_help | no_explanation | rare_hints | some_answer_req | tries_before_help | unknown,8
0.11132124087839644,elementary | high_success | low_help | rare_hints | some_answer_req | tries_before_help | unknown,7
0.11132124087839644,elementary | high_success | no_explanation | rare_hints | some_answer_req | tries_before_help | unknown,7
0.11123373182364009,elementary | frequent_answer_req | no_explanation | rare_hints | self_corrects | tries_before_help | unknown,7
0.11123373182364009,elementary | frequent_answer_req | rare_hints | self_corrects | tries_before_help | unknown,6
0.1112045621387213,elementary | med_success | rare_hints | self_corrects | tries_before_help,5
0.1112045621387213,elementary | med_success | no_explanation | rare_hints | self_corrects | tries_before_help,6
0.11117539245380251,elementary | frequent_answer_req | low_help | self_corrects | tries_before_help | unknown,6
0.11117539245380251,elementary | frequent_answer_req | low_help | no_explanation | self_corrects | tries_before_help | unknown,7
0.11114622276888372,elementary | low_help | med_success | no_explanation | rare_hints | self_corrects | tries_before_help,7
0.11114622276888372,elementary | low_help | med_success | rare_hints | self_corrects | tries_before_help,6
0.11101982080090232,low_help | no_explanation | ratios | some_answer_req,4
0.11101982080090232,low_help | low_success | rare_hints | some_answer_req | unknown,5
0.11101982080090232,low_success | rare_hints | some_answer_req | unknown,4
0.11101495918674918,elementary | frequent_answer_req | low_help | no_explanation | rare_hints | self_corrects | tries_before_help | unknown,8
0.11101495918674918,elementary | frequent_answer_req | low_help | rare_hints | self_corrects | tries_before_help | unknown,7
0.11086911076215525,low_help | rare_hints | ratios | self_corrects,4
0.1107524320224801,frequent_answer_req | help_first,2
0.11056282907050799,low_success | no_explanation | some_answer_req | unknown,4
0.11023223930809507,low_help | low_success | no_explanation | some_answer_req | unknown,5
0.11022251607978881,low_help | middle | no_explanation | ratios,4
0.11015931509579811,low_help | middle | self_corrects | tries_before_help,4
0.10987247986076337,low_help | low_success | no_explanation | rare_hints | some_answer_req | unknown,6
0.10987247986076337,low_success | no_explanation | rare_hints | some_answer_req | unknown,5
0.10908975998210926,low_help | no_explanation | rare_hints | ratios | some_answer_req,5
0.10908975998210926,no_explanation | rare_hints | ratios | some_answer_req,4
0.10908489836795612,elementary | med_success | no_explanation | self_corrects | unknown,5
0.10908489836795612,elementary | med_success | self_corrects | unknown,4
0.10890501864429028,elementary | low_help | med_success | no_explanation | self_corrects | unknown,6
0.10890501864429028,elementary | low_help | med_success | self_corrects | unknown,5
0.10885640250275896,middle | no_explanation | self_corrects,3
0.10855498242526483,elementary | med_success | no_explanation | rare_hints | self_corrects | unknown,6
0.10855498242526483,elementary | med_success | rare_hints | self_corrects | unknown,5
0.10844802691389595,elementary | low_help | med_success | no_explanation | rare_hints | self_corrects | unknown,7
0.10844802691389595,elementary | low_help | med_success | rare_hints | self_corrects | unknown,6
0.1082827320326895,middle | rare_hints | self_corrects | tries_before_help,4
0.10824870073361757,frequent_answer_req | help_first | rare_hints,3
0.10819036136378,med_success | no_explanation | self_corrects | some_answer_req | tries_before_help,5
0.10812229876563617,frequent_answer_req | help_first | no_explanation,3
0.10807368262410486,med_success | some_answer_req | tries_before_help | unknown,4
0.10780629384568265,help_first | some_answer_req,2
0.1078014322315295,low_help | med_success | no_explanation | self_corrects | some_answer_req | tries_before_help,6
0.10767016864939498,low_help | middle | rare_hints | self_corrects | tries_before_help,5
0.10757293636633235,low_help | med_success | some_answer_req | tries_before_help | unknown,5
0.10741736471343215,middle | no_explanation | rare_hints | ratios,4
0.10730068597375701,frequent_answer_req | help_first | low_help,3
0.10727151628883821,elementary | low_success | unknown,3
0.10727151628883821,elementary | low_success | no_explanation | unknown,4
0.10718886884823499,low_help | middle | no_explanation | rare_hints | ratios,5
0.10718886884823499,elementary | low_help | low_success | unknown,4
0.10718886884823499,elementary | low_help | low_success | no_explanation | unknown,5
0.1070964981793255,elementary | low_help | low_success | no_explanation | rare_hints | unknown,6
0.1070964981793255,elementary | low_success | rare_hints | unknown,4
0.1070964981793255,elementary | low_success | no_explanation | rare_hints | unknown,5
0.1070964981793255,elementary | low_help | low_success | rare_hints | unknown,5
0.10708677495101923,med_success | rare_hints | some_answer_req | tries_before_help | unknown,5
0.10705274365194732,low_help | med_success | rare_hints | some_answer_req | tries_before_help | unknown,6
0.10700898912456915,med_success | no_explanation | rare_hints | self_corrects | some_answer_req | tries_before_help,6
0.10700898912456915,low_help | med_success | no_explanation | rare_hints | self_corrects | some_answer_req | tries_before_help,7
0.10691175684150651,frequent_answer_req | help_first | no_explanation | rare_hints,4
0.10682424778675016,frequent_answer_req | help_first | low_help | rare_hints,4
0.10666867613384996,low_help | middle | no_explanation | self_corrects,4
0.10654227416586855,low_help | med_success | middle,3
0.10647421156772471,frequent_answer_req | help_first | low_help | no_explanation,4
0.10638184089881522,middle | ratios | tries_before_help,3
0.10607555920716796,frequent_answer_req | help_first | low_help | no_explanation | rare_hints,5
0.10593457239672716,help_first | low_help | some_answer_req,3
0.10585678657027707,med_success | no_explanation | some_answer_req | tries_before_help | unknown,5
0.10568663007491748,middle | no_explanation | no_self_correction,3
0.10556022810693606,low_help | med_success | no_explanation | some_answer_req | tries_before_help | unknown,6
0.10518102220299183,middle | no_explanation | some_answer_req | tries_before_help,4
0.10506920507746982,med_success | no_explanation | rare_hints | some_answer_req | tries_before_help | unknown,6
0.10506920507746982,low_help | med_success | no_explanation | rare_hints | some_answer_req | tries_before_help | unknown,7
0.10504003539255104,low_success | tries_before_help | unknown,3
0.10484557082642579,frequent_answer_req | med_success | tries_before_help,3
0.1048309859839664,help_first | rare_hints | some_answer_req,3
0.10468027594521934,low_help | low_success | tries_before_help | unknown,4
0.10464138303199429,med_success | middle | rare_hints,3
0.10451498106401287,help_first | low_help | rare_hints | some_answer_req,4
0.10431079326958137,low_success | rare_hints | tries_before_help | unknown,4
0.10430593165542823,low_help | low_success | rare_hints | tries_before_help | unknown,5
0.10430593165542823,middle | no_explanation | rare_hints | self_corrects,4
0.10417952968744683,low_help | middle | no_explanation | rare_hints | self_corrects,5
0.10373712279951189,low_help | med_success | middle | rare_hints,4
0.10354751984753978,low_help | middle | no_explanation | some_answer_req | tries_before_help,5
0.1031585907152893,low_success | no_explanation | tries_before_help | unknown,4
0.1031440058728299,low_help | middle | no_explanation | no_self_correction,4
0.10301760390484849,frequent_answer_req | low_help | med_success | tries_before_help,4
0.10293009485009212,frequent_answer_req | med_success | rare_hints | tries_before_help,4
